source_dataset,source_row_id,candidate_dataset,candidate_row_id,source_work,candidate_work,source_mp,candidate_mp,source_constituency,candidate_constituency,source_state,candidate_state,source_amount,candidate_amount,match_score,confidence_level,match_method,decision,review_status
works recommended (2),355,works sanctioned (7),892,"Gram Panchayat Punchhi, Janpad Panchayat & Vikaskhand Katni main Aloki Pahad ke pas Samudayik Bhavan parisar me Paver Block Lagane hetu, Vidhansabha M","Bains ji ke makan se Sankalp General tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 ",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,193092.0,226000.0,73.93,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),536,works sanctioned (7),1251,"Gram Panchayt Raipur, Janpad Panchayt Phanda, District Bhopal (M.P.) ka Raipur Gaon ki Main Road Nale ke upar Puliya Nirman kary, Vidhan Sabha 152 Bho","Gram and Gram Pachayat Deonagar purana, Vikaskhand Gotegaon ke Govt. High School parisar Deonagar Purana main teen shed nirman, District Narsinghpur (",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,600000.0,71.83,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),753,works sanctioned (7),647,"Interlocking Road construction from Damar Sadak to Government Primary School's tala, G.P. Meethra Khurd, Dhorimanna, Dist. Barmer","Construction of CC Road/Interlocking in Bairwa Basti, Village Dangarwada, Gram Panchayat Nayagaon Baulka, Dist. Alwar",Mukul Wasnik (2022-28) (2022-2028),Mukul Wasnik (2022-28) (2022-2028),,,Rajasthan,Rajasthan,1500000.0,994563.0,75.3,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),861,works sanctioned (7),625,Block Machhlisahar Ward no 4 Me Ma Kamla Hospital Madiyahoo Rode Machhlisahar me 18 Watt 4 Nag LED Wali Solar Light ka Karya,Block Suithkala Gram Bansgaon Me Jatasankar MishraS/O Adhya Prasad Mishra Ke Ghar Ke Pass 04 Nag Wali 18 watt Solar High Mast karya,Seema Dwivedi (2020-26) (2020-2026),Seema Dwivedi (2020-26) (2020-2026),,,Uttar Pradesh,Uttar Pradesh,125000.0,125000.0,78.82,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1220,works sanctioned (7),1181,"Installation and Fixing of 10 Nos Solar Lights in Harijan Basti at Vill. Jhamunh, Teh. Jaisinghpur, Dev. Block Lambagaon, Distt. Kangra (H.P.) as per ","Installation of open Multi Gym Equipment at Panchayat Delag Tikri, Dev. Block Gohar, Distt. Mandi H.P. (Executing Agency, BDO Gohar)",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,148050.0,498836.0,71.03,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),416,works sanctioned (7),184,"Construction of PCC road in sai vihar colony, jhiri, chatakpur under ratu block",Construction of cremation shed near the pond at Lupung village under Angada Block.,Aditya Prasad (2022-28) (2022-2028),Aditya Prasad (2022-28) (2022-2028),,,Jharkhand,Jharkhand,500000.0,611000.0,78.77,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),865,works sanctioned (7),626,Block Sujanganj Gram Gopalpur Me Shankar Ji Mandir Ke Pass 18 Watt LED Wali Solar Light ka Karya,Block Shirkoni Gram Husepur Me Shree Raj Rajeshwari Mahavidyalay Ke nikat 12.5 meter 10 Nag Wali Electric High Mast Ka karya Mo no 9838896666,Seema Dwivedi (2020-26) (2020-2026),Seema Dwivedi (2020-26) (2020-2026),,,Uttar Pradesh,Uttar Pradesh,25000.0,625923.0,69.47,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),824,works sanctioned (7),811,For construction of CC road at Hosambala SC colony of Sugudavani village Sirvase village Panchayath (SCP).,Development of Narasipura road of Bale village Panchayath.,Jairam Ramesh (2022-28) (2022-2028),Jairam Ramesh (2022-28) (2022-2028),,,Karnataka,Karnataka,800000.0,1500000.0,71.25,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),715,works sanctioned (7),1167,Installation of hand Pump with Motor near the house of Sh. Raj Kumar S/o Late sh. Longu Ram vill. Kathulag(Chakdahad) P.O. Saloni Tehsil Barsar Dev. B,"Development of Ground at Vill. Chabog G.P. Banahar, Teh. Kumarsain Dev. Block Narkanda Distt. Shimla H.P. (Executive Agency BDO Narkanda, Distt. Shiml",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,300000.0,100000.0,69.3,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),712,works sanctioned (7),1189,C/o Dia Hume Pipe Culvert Near the House of Sh. Ashok Kumar S/o Sh. Baga Ram Vill. Mansai G. P. Mansai Teh.. Nadaun Dev. Block Nadaun Distt. Hamirpur ,"Installation and Fixing of 17 Nos of Solar Light At G.P. Batran, Dev. Block Nadaun, Distt. Hamirpur H.P. as per recommendation of Panchayat Up-Pradhan",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,300000.0,214183.0,75.0,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),149,works sanctioned (7),866,"Gram Panchayat Manegaon, Janpad Panchayat Gotegaon ke gram Manegaon main Samudayik Bhavan Parisar & School Parisar main Paver Block Lagane hetu, Vidha","Gram Panchayat Themi, Janpad Panchayat Gotegaon ke Bazar mohalla main Samudayik Bhavan nirman, Vidhan Sabha Gotegaon, District Narsinghpur",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,300000.0,400000.0,84.81,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1278,works sanctioned (7),891,"Gram Panchayat Sisgaon, Janpad Panchayat Nisarpur ke gram Narmada Nagar main Samudayik / Manglik Bhawan nirman, Vidhansabha Kukshi, District Dhar","Manohar ji ke makan se Vishwakarma ji ke makan tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in lette",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,216000.0,69.28,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),139,works sanctioned (7),158,"Construction and Shade repair, Adhivakta Sangh Civil Court Muaganj, Vidhan Sabha Mauganj Rewa, District Rewa (mention in letter no. 2975 at column no.","Sahgal ji ke makan se Bhardwaj ji ke makan tak Pevar block lagane ka kary, Dada Babu rao Paranjpe ward, Vidhan Sabha Pashchim, District Jabalpur (ment",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,100000.0,236000.0,72.06,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1280,works sanctioned (7),867,"Gram Panchayat Baghuwar main Ayurvedic Aushdhalaya ke pass Samudayik Bhawan nirman, Vikaskhand Kareli, Janpad Panchayat Kareli, District Narsinghpur","Govt. Mahila Mahavidyalaya ke gate ke pas se Sarkari Nale ke baju me Nala Gahrikaran and Protection wall banane hetu, Mushran ward, Vidhan Sabha Narsi",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,200000.0,70.56,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),827,works sanctioned (7),810,"For construction of Compound wall at Govt first grade college, Kalasa village Panchayath.",For construction of concrete road at Post office adjacent road of Magundi village panchayath,Jairam Ramesh (2022-28) (2022-2028),Jairam Ramesh (2022-28) (2022-2028),,,Karnataka,Karnataka,1000000.0,1500000.0,77.44,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),680,works sanctioned (7),670,Construction of interlocking tiles From the house of Shri Rizwan Ex Pradhan to the house of Shri Ahsan via the house of Shri Irshad,Construction interlocking tiles from the house Shri Puran to Shri Dharampal,Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,700000.0,1300000.0,79.53,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),769,works sanctioned (7),762,"Construction of guard room in A,D, Gov. kanya inter college gkp",Contruction of class room in AD gov. Kanya inter college 1st floor gkp,Radha Mohan Das Agrawal (2022-28) (2022-2028),Radha Mohan Das Agrawal (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,446093.0,11907185.0,84.19,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),165,works sanctioned (7),1252,"Sethi ji ke makan ke pas Pulia nirman kary Indrpuri, Dada Babu rao Paranjpe ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 ","Gram panchayat Singhoda, Janpad Panchayat Berasia ke gram Singhoda main CC Road Nirman, Vidhan sabha Berasia, District Bhopal",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,129000.0,400000.0,69.69,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),893,works sanctioned (7),422,"Govt. Mahila Mahavidyalaya ke gate ke pas se Sarkari Nale ke baju me Nala Gahrikaran and Protection wall banane hetu, Mushran ward, Vidhan Sabha Narsi","Gram Panchayat Kolu Khedi, Janpad Panchayat Berasia ke Gram Kolu Khedi ke mata garh me Shade Nirman Kary hetu, Vidhansabha Berasia, District Bhopal M.",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,200000.0,250000.0,72.53,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),880,works sanctioned (7),778,Construction work of Stair Ghat near Dharamkanta of Shri Lal Bahadur Sah in Narkatiaganj Bhikhana Thodi Road in ward number 10 of village Satwaria of ,PCC road construction work in the road leading from village Ahirwalia main road of Panchayat Ahirwalia of district East Champaran towards Bandhua Barw,Satish Chandra Dubey (2022-28) (2022-2028),Satish Chandra Dubey (2022-28) (2022-2028),,,Bihar,Bihar,696910.0,741536.0,77.96,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1204,works sanctioned (7),1183,"C/o Pucca Path from Jhabran Khadd to the house of Sh. Bakshi Ram, VPO Nalag, G.P. Nalag Teh. Sunder Nagar Dev. Block Sunder Nagar Distt. Mandi(HP) (Ex","Installation of Open Multi Gym Equipment at village Hared, Dev. Block Baijnath, Distt. Kangra H.P. (Executing Agency, BDO Baijnath)",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,279755.0,500000.0,70.75,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),645,works sanctioned (7),308,"Construction of C C Road, Gram Kakardha, Gram Panchayat Urhera, Janpad Panchayat Joura, Morena","Gram panchayat Par, janpad Panchayat Ghatigaon, Par-Banvar Damal Road se Pohap Singh Kirak ke Farm house ki aor Murmikrat Road Nirman Kary, Vidhansabh",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,1000000.0,72.33,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1204,works sanctioned (7),719,"C/o Pucca Path from Jhabran Khadd to the house of Sh. Bakshi Ram, VPO Nalag, G.P. Nalag Teh. Sunder Nagar Dev. Block Sunder Nagar Distt. Mandi(HP) (Ex","C/o L/R from the house of Reena Devi towards Khadli Village Gurehar, G.P. Kolha, Dev. Block Nadaun Distt. Hamirpur (HP)",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,279755.0,100000.0,70.33,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),849,works sanctioned (7),164,"Aasra vraddha Ashram (Bharat Sarkar se Manyta prapt), Shanti Nagar ITI Road Hoshangabad main 5 kilo watt ka rooftop Solar PV Plant at Gram panchayat R","Gram Panchayat Padariya ke gram Gajraha uttartola main Shiv kumar yadav ke ghar ke pas Handpump Khanan, Vidhan Sabha Sinhawal, District Sidhi (mention",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,412000.0,114000.0,68.95,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),139,works sanctioned (7),1250,"Construction and Shade repair, Adhivakta Sangh Civil Court Muaganj, Vidhan Sabha Mauganj Rewa, District Rewa (mention in letter no. 2975 at column no.","Gram and Gram Pachayat Barheta, Vikaskhand Gotegaon ke Govt. H S School parisar Barheta main teen shed nirman, District Narsinghpur (mention in letter",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,100000.0,600000.0,70.87,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),155,works sanctioned (7),1247,"Construction of community hall at gram Eklahara, gram Panchayat Hirdi, Block Prabhat Pattan, Tehsil Multai near Hanuman Mandir, Vidhansabha 129-Multai","1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhaklay, Janpad Panchayat Maheshwar, District Khargon",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,1000000.0,163176.0,65.94,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),926,works sanctioned (7),150,"Gram panchayat Kaladehi, Janpad Panchayat Jabalpur ke gram Kaladehi main Teen Shade nirman kary, Vidhan Sabha Bargi, District Jabalpur (mention in let","Construction of community hall at gram Eklahara, gram Panchayat Hirdi, Block Prabhat Pattan, Tehsil Multai near Hanuman Mandir, Vidhansabha 129-Multai",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,1000000.0,69.49,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1277,works sanctioned (7),146,"Gram panchayat Singhoda, Janpad Panchayat Berasia ke gram Singhoda main CC Road Nirman, Vidhan sabha Berasia, District Bhopal","Gram Panchayat Manegaon, Janpad Panchayat Gotegaon ke gram Manegaon main Samudayik Bhavan Parisar & School Parisar main Paver Block Lagane hetu, Vidha",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,400000.0,300000.0,76.67,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1023,works sanctioned (7),772,"Construction of Laudi Mandap Community Center, Block Narsinghpur Village Rushipada","Completion of additional room at Hanuman Jew High School, Sahaspur GP, Jajpur, Odisha",Sulata Deo (2022-28) (2022-2028),Sulata Deo (2022-28) (2022-2028),,,Odisha,Odisha,100000.0,1000000.0,66.39,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),575,works sanctioned (7),610,"Renovation and extension work of Sanskrutik Bhawan (Indra Bhawan), Gram Panchayat mandal Charnan, P.S. Kolayat, Bikaner","Construction of C.C. /Interlocking Road from Chhote Sua residence towards Bairwa village, Gram Panchayat Gorda, P.S./Block Todabhim, Karauli",Mukul Wasnik (2022-28) (2022-2028),Mukul Wasnik (2022-28) (2022-2028),,,Rajasthan,Rajasthan,3000000.0,999890.0,68.23,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),354,works sanctioned (7),551,"Gram Kasba Bagrod ki gram panchayat Kasba Bagrod me Samudayik Bhavan ka Nirman, Vidhan Sabha Ganj Basoda, District Vidisha","Jila Adhivakta Sangh Harda ke Adhivakta Sangh Prakoshth main Toilet nirman hetu, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at col",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,300000.0,100000.0,69.48,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),925,works sanctioned (7),148,"Gram panchayat Hulki, Janpad Panchayat Jabalpur ke gram Hulki ki Primary School / Middle school compound main Shade nirman evam pevar block lagane ka ","Gram Panchayat Gunj Khamariya, Janpad Panchayat Patan ke gram Gunj Khamariya me Jitendra Patel ke ghar se Shubham Patel ke ghar tak C C road construct",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,198000.0,73.95,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),918,works sanctioned (7),308,"Bains ji ke makan se Sankalp General tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 ","Gram panchayat Par, janpad Panchayat Ghatigaon, Par-Banvar Damal Road se Pohap Singh Kirak ke Farm house ki aor Murmikrat Road Nirman Kary, Vidhansabh",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,226000.0,1000000.0,69.31,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),688,works sanctioned (7),1200,"Providing and Fixing of 02 Nos of Solar Light near the house of Gaffur Mohammad Vill. Beha, GP Pansai, Dev. Block Nadaun Distt. Hamirpur (HP) as per r","C/o Pacca path Ward No. 1, Near Nirankari Satsang Bhawan to Main Road, Nahan, Dev. Block Nahan, Distt. Sirmour (H.P.) (Executing agency, MC Nahan)",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,35386.0,500000.0,67.92,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),578,works sanctioned (7),648,"Construction of Public Reading Room/Library near Khetsingh/Ramsingh residence, Gram Panchayat Moolana, Fatehgarh, Jaisalmer","Construction of Class Rooms at Government Higher/Primary School Trisangia at Gram Panchayat Sargoth Padampura, Kuchaman City, Nagaur",Mukul Wasnik (2022-28) (2022-2028),Mukul Wasnik (2022-28) (2022-2028),,,Rajasthan,Rajasthan,1499650.0,999390.0,72.54,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),911,works sanctioned (7),918,"1 nag Handpump Khanan, Gram panchayat Kailawara Khurd, Janpad Panchayat Katni, District Katni (mention in letter no.3238 at column no.2)","Mahila Adhivakta Sangh hetu Rooms ke nirman ke liye, Jila Adhivakta Sangh mandla, Vidhan Sabha Mandla, District Mandla (mention in letter no.3256 at c",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,120000.0,500000.0,70.24,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),423,works sanctioned (7),606,Providing Paver block road from RamanathaSwamy Kovil Street in Puliyangudi Village at Puliyangudi Pt. (2022-2023),"Providing Bituminous Macadam Road at Thavasipudhur Main Road East Side in Karuvanur village, Madurai District. (SC Area) (2022-2023)",R. Dharmar (2022-28) (2022-2028),R. Dharmar (2022-28) (2022-2028),,,Tamil Nadu,Tamil Nadu,500000.0,998591.0,71.98,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),216,works sanctioned (7),307,"Construction of shaheed smarak and wall of honor in surya sarowar sah tiranga park,ward no.-12, sector-1 bokaro steel","Construction of community hall in first floor of marriage hall at ranger morcha, pundag road, argora ward no. -36 under ranchi nagar nigam",Aditya Prasad (2022-28) (2022-2028),Aditya Prasad (2022-28) (2022-2028),,,Jharkhand,Jharkhand,1200000.0,1000000.0,71.86,MEDIUM,fuzzy_multi_field,pending,requires_human_review
