work_id,work_id_raw,category,description,mp_id,constituency_id,ida_id,state,parliament,recommendation_date,recommended_amount,sanction_date,sanction_amount,status,completion_date,disbursed_amount,has_evidence,total_expenditure,expenditure_tx_count,first_payment_date,last_payment_date,unique_vendors,district_category_median,cost_deviation_pct,recommendation_to_sanction_days,sanction_to_first_payment_days,last_payment_to_completion_days,total_execution_days,total_expenditure_vs_sanction_amount,is_overpayment,mp_total_recommended,mp_allocated_limit,mp_recommended_total_vs_allocated_limit,budget_ceiling_breach_flag,evidence_missing_flag,vendor_txn_count_per_district_per_quarter
WS/MP007/2025-2026/226852-Installing tube-wells and borewells,WS/MP007/2025-2026/226852-Installing tube-wells and borewells,Other Public Infrastructure,"Boring, Construction of Platform, Installation of Water Tank, Submersible Pump etc in front of school ground Ward No 18 under Ranchi urban area.",MP_A19D364F,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,13-Aug-2025,494000.0,22-Aug-2025,494000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,-1.2,9,-1,-1,-1,0.0,False,169682865.0,232524001.2,0.7297,False,False,0
WS/MP007/2025-2026/226853-Construction of footpaths and pedestrian ways,WS/MP007/2025-2026/226853-Construction of footpaths and pedestrian ways,Other Public Infrastructure,"Construction of Shed, Platform and Paver block laying in Line Tank Road, Gopalganj Chadri, Near Hargadi, Masna Ward No 18 under Ranchi Urban area.",MP_A19D364F,C_JHARKH_ELECTED_MP,IDA_6659D02D,Jharkhand,rajya_sabha,13-Aug-2025,430000.0,22-Aug-2025,430000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,-14.0,9,-1,-1,-1,0.0,False,169682865.0,232524001.2,0.7297,False,False,0
WS/MP18403/2025-2026/226879-Purchase of non-conventional energy system and devices for community use,WS/MP18403/2025-2026/226879-Purchase of non-conventional energy system and devices for community use,Other Public Infrastructure,For the work of the missing solar rooftop facility in Chadotar village,MP_8B4BA5F4,C_GUJARA_ELECTED_MP,IDA_2E77274F,Gujarat,rajya_sabha,14-Aug-2025,500000.0,17-Oct-2025,500000.0,SANCTION,,,,0.0,0,,,0,499974.0,0.01,64,-1,-1,-1,0.0,False,59191983.0,147000000.0,0.4027,False,False,0
WS/MP18296/2026-2027/226930-Construction of community centers and community halls,WS/MP18296/2026-2027/226930-Construction of community centers and community halls,Other Public Infrastructure,Construction of Community Hall at Ballari city Under Bellary District Gollara Sangha (Continued Work),MP_4ED7AC30,C_KARNAT_ELECTED_MP,IDA_D1F58634,Karnataka,rajya_sabha,13-Aug-2025,1500000.0,13-Jul-2026,1500000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,498999.0,200.6,334,-1,-1,-1,0.0,False,69650000.0,147000000.0,0.4738,False,False,0
WS/MP18291/2025-2026/227003-Construction of rooms and halls in school and colleges,WS/MP18291/2025-2026/227003-Construction of rooms and halls in school and colleges,Other Public Infrastructure,Construction of Science Lab in G. P. Higher Secondary School in Juni Haliyad Village,MP_95189155,C_GUJARA_ELECTED_MP,IDA_6E8413BA,Gujarat,rajya_sabha,18-Aug-2025,983665.0,03-Jan-2026,983665.0,TIME ESTIMATION,,,,0.0,0,,,0,499974.0,96.74,138,-1,-1,-1,0.0,False,120186628.0,147000000.0,0.8176,False,False,0
"WS/MP18291/2025-2026/227004-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18291/2025-2026/227004-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of Damar Road from karamla Palace to Chimanbhai Keshavbhai Patel Farm in Karamla Village,MP_95189155,C_GUJARA_ELECTED_MP,IDA_71D835C9,Gujarat,rajya_sabha,18-Aug-2025,500000.0,30-Aug-2025,500000.0,SANCTION,,,,0.0,0,,,0,499974.0,0.01,12,-1,-1,-1,0.0,False,120186628.0,147000000.0,0.8176,False,False,0
"WS/MP107/2026-2027/227015-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP107/2026-2027/227015-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"CC Road construction work from Anil Patwari house to Vinod Nahar Tall, Ward No. 9 Munshi Premchand Ward Shahpura Bhitoni",MP_9AB3433E,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,14-Aug-2025,1461185.73,23-Jun-2026,1461185.73,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,192.24,313,-1,-1,-1,0.0,False,167332577.0,196063957.1,0.8535,False,False,0
WS/MP107/2026-2027/227016-Providing drains and gutters for public drainage,WS/MP107/2026-2027/227016-Providing drains and gutters for public drainage,Other Public Infrastructure,"RCC drain construction work from Anil Patwari house to Vinod Nahar tall, Ward No. 9 Munshi Premchand Ward Shahpura Bhitoni",MP_9AB3433E,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,14-Aug-2025,1038814.27,23-Jun-2026,1038814.27,SANCTION,,,,0.0,0,,,0,500000.0,107.76,313,-1,-1,-1,0.0,False,167332577.0,196063957.1,0.8535,False,False,0
"WS/MP141/2025-2026/227083-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP141/2025-2026/227083-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,laying of interlock tiles in street at gajipur village letter attached,MP_AFE45743,C_PUNJAB_ELECTED_MP,IDA_A483CE59,Punjab,rajya_sabha,14-Aug-2025,3000000.0,12-Sep-2025,3000000.0,SANCTION,,,,0.0,0,,,0,365800.0,720.12,29,-1,-1,-1,0.0,False,150256424.52,220984094.3,0.6799,False,False,0
WS/MP233/2025-2026/227148-Construction of public toilets and bathrooms,WS/MP233/2025-2026/227148-Construction of public toilets and bathrooms,Other Public Infrastructure,The construction of toilet facility at Ruzhukhrie government school would provide clean and accessible toilet facilities ensuring comfort and hygiene for the students.,MP_ECEC0221,C_NAGALA_ELECTED_MP,IDA_F598BC0E,Nagaland,rajya_sabha,23-Aug-2025,1000000.0,09-Dec-2025,1000000.0,PHYSICAL INSPECTION,13-Mar-26,1000000.0,False,0.0,0,,,0,1000000.0,0.0,108,-1,-1,94,0.0,False,198151000.0,206563957.1,0.9593,False,True,0
WS/MP18402/2025-2026/227162-Construction of community centers and community halls,WS/MP18402/2025-2026/227162-Construction of community centers and community halls,Other Public Infrastructure,"Construction Library Hall,  langar Hall, stage Iron Sheds, main gate",MP_8BD5D38A,C_HARYAN_ELECTED_MP,IDA_4DF43632,Haryana,rajya_sabha,14-Aug-2025,4150000.0,24-Sep-2025,4150000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,817000.0,407.96,41,-1,-1,-1,0.0,False,67579165.0,147000000.0,0.4597,False,False,0
WS/MP18402/2025-2026/227165-Construction of community centers and community halls,WS/MP18402/2025-2026/227165-Construction of community centers and community halls,Other Public Infrastructure,"Construction General Chopal Iron Sheds, Govt School Dangra main gate",MP_8BD5D38A,C_HARYAN_ELECTED_MP,IDA_4DF43632,Haryana,rajya_sabha,14-Aug-2025,1200000.0,24-Sep-2025,1200000.0,SANCTION,,,,0.0,0,,,0,817000.0,46.88,41,-1,-1,-1,0.0,False,67579165.0,147000000.0,0.4597,False,False,0
"WS/MP233/2025-2026/227169- Providing sports equipment, except consumable items","WS/MP233/2025-2026/227169- Providing sports equipment, except consumable items",Other Public Infrastructure,Providing sporting equipments for the people of Merema Village.,MP_ECEC0221,C_NAGALA_ELECTED_MP,IDA_F598BC0E,Nagaland,rajya_sabha,14-Aug-2025,300000.0,21-Oct-2025,300000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,1000000.0,-70.0,68,-1,-1,-1,0.0,False,198151000.0,206563957.1,0.9593,False,False,0
"WS/MP100/2026-2027/227309-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP100/2026-2027/227309-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Concreting of Vellani Top Road Category ST,MP_CD68BA53,C_KERALA_ELECTED_MP,IDA_E3F0716F,Kerala,rajya_sabha,16-Aug-2025,1500000.0,19-Aug-2026,1500000.0,SANCTION,,,,0.0,0,,,0,500000.0,200.0,368,-1,-1,-1,0.0,False,44409774.0,122500000.0,0.3625,False,False,0
WS/MP100/2025-2026/227310-Lighting of public spaces,WS/MP100/2025-2026/227310-Lighting of public spaces,Other Public Infrastructure,Installation of Mini Mast Light at Vellani. Infront of Vellani Sreedevi Temple  Cat  ST,MP_CD68BA53,C_KERALA_ELECTED_MP,IDA_E3F0716F,Kerala,rajya_sabha,16-Aug-2025,200000.0,02-Mar-2026,200000.0,SANCTION,,,,0.0,0,,,0,500000.0,-60.0,198,-1,-1,-1,0.0,False,44409774.0,122500000.0,0.3625,False,False,0
"WS/MP233/2025-2026/227311- Providing sports equipment, except consumable items","WS/MP233/2025-2026/227311- Providing sports equipment, except consumable items",Other Public Infrastructure,"Providing Musical instrument to the community would be much help for the youth of Luyong villager of Tuli so that their involvement in the field of Art, culture and music at the same time can improved and polish the talented youth.",MP_ECEC0221,C_NAGALA_ELECTED_MP,IDA_F13B79A8,Nagaland,rajya_sabha,23-Aug-2025,300000.0,27-Oct-2025,300000.0,PHYSICAL INSPECTION,08-Feb-26,300000.0,True,0.0,0,,,0,1000000.0,-70.0,65,-1,-1,104,0.0,False,198151000.0,206563957.1,0.9593,False,False,0
WS/MP233/2025-2026/227312-Setting up public non-conventional energy plants,WS/MP233/2025-2026/227312-Setting up public non-conventional energy plants,Other Public Infrastructure,installation of Solar power grid at Oting Village will ensure continuous supply of power to the villages. This will also help the villagers to continue with their economic activity during night time and access to clean energy.,MP_ECEC0221,C_NAGALA_ELECTED_MP,IDA_1624ADB1,Nagaland,rajya_sabha,23-Aug-2025,1000000.0,10-Oct-2025,1000000.0,PHYSICAL INSPECTION,10-Mar-26,1000000.0,True,0.0,0,,,0,1000000.0,0.0,48,-1,-1,151,0.0,False,198151000.0,206563957.1,0.9593,False,False,0
WS/MP086/2025-2026/227349-Construction of community centers and community halls,WS/MP086/2025-2026/227349-Construction of community centers and community halls,Other Public Infrastructure,"construction of sabha bhavan at dharwad district,dharwad talluk, devarahubli village, asti no 478",MP_435CEFF8,C_KARNAT_ELECTED_MP,IDA_B249EDBE,Karnataka,rajya_sabha,16-Aug-2025,800000.0,20-Aug-2025,800000.0,SANCTION,,,,0.0,0,,,0,498999.0,60.32,4,-1,-1,-1,0.0,False,75516813.0,147000000.0,0.5137,False,False,0
WS/MP086/2025-2026/227360-Providing drains and gutters for public drainage,WS/MP086/2025-2026/227360-Providing drains and gutters for public drainage,Other Public Infrastructure,"construction of concrete draianage at Tumkur district, Tiptur talluk, kibbanahalli hobali, kottigehalli village from SC gangadharaiayana land to Basavayanna land",MP_435CEFF8,C_KARNAT_ELECTED_MP,IDA_277E402E,Karnataka,rajya_sabha,16-Aug-2025,500000.0,05-Nov-2025,500000.0,SANCTION,,,,0.0,0,,,0,498999.0,0.2,81,-1,-1,-1,0.0,False,75516813.0,147000000.0,0.5137,False,False,0
WS/MP086/2025-2026/227366-Providing drains and gutters for public drainage,WS/MP086/2025-2026/227366-Providing drains and gutters for public drainage,Other Public Infrastructure,"construction of drainage at tumkur district, tiptur talluk, kibbanahalli hobali, kappalu grama panchayath, kottigehalli village from prasad land to karadalu and kottigehalli road",MP_435CEFF8,C_KARNAT_ELECTED_MP,IDA_277E402E,Karnataka,rajya_sabha,16-Aug-2025,500000.0,05-Nov-2025,500000.0,SANCTION,,,,0.0,0,,,0,498999.0,0.2,81,-1,-1,-1,0.0,False,75516813.0,147000000.0,0.5137,False,False,0
WS/MP086/2025-2026/227367-Street lights,WS/MP086/2025-2026/227367-Street lights,Other Public Infrastructure,"istallation of high mask light at tumkur district, tiptur talluk, kibbanahalli hobali, kuppalu grama panchayath, kottigehalli village in front of Shree Kalleshwara temple",MP_435CEFF8,C_KARNAT_ELECTED_MP,IDA_277E402E,Karnataka,rajya_sabha,16-Aug-2025,300000.0,05-Nov-2025,300000.0,SANCTION,,,,0.0,0,,,0,498999.0,-39.88,81,-1,-1,-1,0.0,False,75516813.0,147000000.0,0.5137,False,False,0
WS/MP106/2025-2026/227377-Construction of community centers and community halls,WS/MP106/2025-2026/227377-Construction of community centers and community halls,Other Public Infrastructure,"Radhakrishnan ward me chopra kuan ke pas samudayik bhawan me atirikt nirman, Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,16-Aug-2025,500000.0,31-Jan-2026,500000.0,SANCTION,,,,0.0,0,,,0,500000.0,0.0,168,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2025-2026/227378-Construction of community centers and community halls,WS/MP106/2025-2026/227378-Construction of community centers and community halls,Other Public Infrastructure,"Maharshi Arvind ward main Belbagh Toriya ke pas Samudayik Bhawan main atirikt nirman hetu, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,16-Aug-2025,500000.0,31-Jan-2026,500000.0,SANCTION,,,,0.0,0,,,0,500000.0,0.0,168,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2025-2026/227380-Construction of community centers and community halls,WS/MP106/2025-2026/227380-Construction of community centers and community halls,Other Public Infrastructure,"Khermai ward main Khatik Samaj ke Samudayik Bhawan main atirikt nirman hetu, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,16-Aug-2025,500000.0,31-Jan-2026,500000.0,SANCTION,,,,0.0,0,,,0,500000.0,0.0,168,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2025-2026/227382-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP106/2025-2026/227382-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Other Public Infrastructure,"Gram Panchayat Surtalai, Janpad Panchayat Panagar ke Gram Bihariya main Sthit Shamshan Ghat main Shed nirman hetu, Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,16-Aug-2025,400000.0,29-Sep-2025,400000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,500000.0,-20.0,44,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2025-2026/227383-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP106/2025-2026/227383-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Other Public Infrastructure,"Gram Benikheda, Gram Panchayat Benikheda, Janpad Panchayat Patan main Shantidham main Boundrywall nirman hetu, Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,16-Aug-2025,500000.0,29-Sep-2025,500000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,0.0,44,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
"WS/MP842/2025-2026/227397-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP842/2025-2026/227397-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Renovation of Kuttikunnu Pullanjilode Road   Ward 4 Muzhakkunnu panchayath, Peravoor Block panchayth",MP_864EB9DF,C_KERALA_NOMINATED_MP,IDA_F9E757D4,Kerala,rajya_sabha,16-Aug-2025,2000000.0,14-Jan-2026,2000000.0,SANCTION,,,,0.0,0,,,0,500000.0,300.0,151,-1,-1,-1,0.0,False,96296464.0,196063957.1,0.4911,False,False,0
"WS/MP842/2025-2026/227398-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP842/2025-2026/227398-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of Kurikkilam Kandiyil- Thayyil Road   (Concreting) in ward 17,MP_864EB9DF,C_KERALA_NOMINATED_MP,IDA_A76D5954,Kerala,rajya_sabha,17-Aug-2025,1000000.0,16-Mar-2026,1000000.0,SANCTION,,,,0.0,0,,,0,500000.0,100.0,211,-1,-1,-1,0.0,False,96296464.0,196063957.1,0.4911,False,False,0
"WS/MP842/2025-2026/227399-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP842/2025-2026/227399-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of Marunnam Poyil Puthoorkadu Road In Ward No 14 CentralPutthur Concreting,MP_864EB9DF,C_KERALA_NOMINATED_MP,IDA_F9E757D4,Kerala,rajya_sabha,17-Aug-2025,500000.0,21-Oct-2025,500000.0,SANCTION,,,,0.0,0,,,0,500000.0,0.0,65,-1,-1,-1,0.0,False,96296464.0,196063957.1,0.4911,False,False,0
WS/MP106/2025-2026/227410-Construction of public staircase/ stair ghat for public convenience,WS/MP106/2025-2026/227410-Construction of public staircase/ stair ghat for public convenience,Other Public Infrastructure,"Gram panchayat Khairi Naka, Janpad Panchayat Kareli main Khairi-Deorikala road par Tatta pul ke pas Hanuman Mandir ke peeche Shaskiya Bhumi par Stair Ghat nirman hetu, District Narsinghpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_0280A381,Madhya Pradesh,rajya_sabha,17-Aug-2025,200000.0,30-Dec-2025,200000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,-60.0,135,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
"WS/MP106/2025-2026/227442-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP106/2025-2026/227442-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Gram Panchayat Sagouni (Khurd), Janpad Panchayat Narsinghpur ke gram Sagauni Kalan ke Naya Nagar Tola ki aur CC Road nirman hetu, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_0280A381,Madhya Pradesh,rajya_sabha,17-Aug-2025,500000.0,19-Jan-2026,500000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,0.0,155,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2025-2026/227443-Construction of footpaths and pedestrian ways,WS/MP106/2025-2026/227443-Construction of footpaths and pedestrian ways,Other Public Infrastructure,"Gram Khinni, Gram Panchayat Khinni, Janpad Panchayat Majholi sthit Shantidham main Paver Block Lagane hetu, District Jabalpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_CFFB94CA,Madhya Pradesh,rajya_sabha,17-Aug-2025,500000.0,29-Sep-2025,500000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,500000.0,0.0,43,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
WS/MP106/2025-2026/227445-Construction of common work sheds/ common covered sitting area,WS/MP106/2025-2026/227445-Construction of common work sheds/ common covered sitting area,Other Public Infrastructure,"Gandhi ward Gadarwara main J. K. Resort Patlon road, Sarv Bramhan Mahasabha samaj ke Bhawan ke pas Samudayik Bhawan main atirikt Shed nirman hetu, Gadarwara, District Narsinghpur",MP_D7D9EF1A,C_MADHYA_ELECTED_MP,IDA_0280A381,Madhya Pradesh,rajya_sabha,17-Aug-2025,1000000.0,29-Oct-2025,1000000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,100.0,73,-1,-1,-1,0.0,False,141377409.0,220563957.1,0.641,False,False,0
"WS/MP086/2025-2026/227456-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/227456-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"construction of cement concrete road near bangalore urban district, Yalahanka Talluk, Sasuveghatta main road to Chennakeshava home",MP_435CEFF8,C_KARNAT_ELECTED_MP,IDA_2C675C14,Karnataka,rajya_sabha,18-Aug-2025,499063.0,06-Mar-2026,499063.0,PHYSICAL INSPECTION,09-Mar-26,499063.0,False,0.0,0,,,0,498999.0,0.01,200,-1,-1,3,0.0,False,75516813.0,147000000.0,0.5137,False,True,0
"WS/MP086/2025-2026/227457-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/227457-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"development of cement concrete road at Bangalore Urban, Yelahanka talluk, guddadahalli gnanabharathi school to nagesh home",MP_435CEFF8,C_KARNAT_ELECTED_MP,IDA_2C675C14,Karnataka,rajya_sabha,18-Aug-2025,499596.0,06-Mar-2026,499596.0,PHYSICAL INSPECTION,09-Mar-26,499596.0,False,0.0,0,,,0,498999.0,0.12,200,-1,-1,3,0.0,False,75516813.0,147000000.0,0.5137,False,True,0
