alert_id,canonical_work_id,source_house,canonical_state,canonical_mp_name,priority,project_risk_score,delay_probability,expected_delay_days,status,evidence_json,auditor_notes,created_at,updated_at
ALT_11292227748223067215,WORK_HASH_11292227748223067215,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676536,2026-09-02T22:35:23.676538
ALT_11292230139376706803,WORK_HASH_11292230139376706803,LOK_SABHA,GUJARAT,JASHUBHAI BHILUBHAI RATHVA,MEDIUM,45.9,0.9941,80,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 45.9 >= 25.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 80, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 5.7, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.676557,2026-09-02T22:35:23.676558
ALT_11292271528623954203,WORK_HASH_11292271528623954203,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 1, ""compliance_rules_triggered"": [""R008""], ""compliance_actions"": [""Request site photo / completion certificate evidence""], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676579,2026-09-02T22:35:23.676580
ALT_11292350352443535754,WORK_HASH_11292350352443535754,LOK_SABHA,PUNJAB,MALVINDER SINGH KANG,CRITICAL,79.3,0.9935,42,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.3 >= 75.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 42, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 2.4, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.676601,2026-09-02T22:35:23.676602
ALT_11292494816567362973,WORK_HASH_11292494816567362973,LOK_SABHA,WEST BENGAL,ADHIKARI SOUMENDU,MEDIUM,46.4,0.9931,167,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.4 >= 25.0"", ""delay_probability_pct"": 99.3, ""expected_delay_days"": 167, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 13.5, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.676617,2026-09-02T22:35:23.676619
ALT_11292592954111830250,WORK_HASH_11292592954111830250,LOK_SABHA,UTTAR PRADESH,LALJI VERMA,CRITICAL,79.5,0.9942,61,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.5 >= 75.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 61, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 10.3, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.676634,2026-09-02T22:35:23.676635
ALT_11292694595179983985,WORK_HASH_11292694595179983985,LOK_SABHA,PUNJAB,SHER SINGH GHUBAYA,MEDIUM,36.3,0.0341,21,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 36.3 >= 25.0"", ""delay_probability_pct"": 3.4, ""expected_delay_days"": 21, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 15.9, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.676654,2026-09-02T22:35:23.676655
ALT_11292774059807323803,WORK_HASH_11292774059807323803,LOK_SABHA,UTTAR PRADESH,RAMESH AWASTHI,MEDIUM,2.1,0.023,1,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 2.1 >= 25.0"", ""delay_probability_pct"": 2.3, ""expected_delay_days"": 1, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 30.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676671,2026-09-02T22:35:23.676672
ALT_11292782209606146169,WORK_HASH_11292782209606146169,RAJYA_SABHA,RAJASTHAN,PRAMOD TIWARI (2022-28) (2022-2028),CRITICAL,79.1,0.9971,202,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.1 >= 75.0"", ""delay_probability_pct"": 99.7, ""expected_delay_days"": 202, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 46.2, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.676688,2026-09-02T22:35:23.676689
ALT_11292825719319221042,WORK_HASH_11292825719319221042,LOK_SABHA,UTTAR PRADESH,KANWAR SINGH TANWAR,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676706,2026-09-02T22:35:23.676707
ALT_11292848887222495393,WORK_HASH_11292848887222495393,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676721,2026-09-02T22:35:23.676722
ALT_11293276952910428416,WORK_HASH_11293276952910428416,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676737,2026-09-02T22:35:23.676738
ALT_1129347569103808712,WORK_HASH_1129347569103808712,LOK_SABHA,UTTAR PRADESH,CHHATRA PAL SINGH GANGWAR,MEDIUM,35.8,0.0264,15,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 35.8 >= 25.0"", ""delay_probability_pct"": 2.6, ""expected_delay_days"": 15, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 25.6, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.676755,2026-09-02T22:35:23.676756
ALT_11293590847489617305,WORK_HASH_11293590847489617305,LOK_SABHA,KARNATAKA,PRALHAD VENKATESH JOSHI,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676769,2026-09-02T22:35:23.676770
ALT_11293746095770943575,WORK_HASH_11293746095770943575,LOK_SABHA,KERALA,NK PREMACHANDRAN,CRITICAL,79.4,0.994,56,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 56, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 21.6, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.676787,2026-09-02T22:35:23.676788
ALT_11293812677862100711,WORK_HASH_11293812677862100711,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676802,2026-09-02T22:35:23.676803
ALT_11293848682867141303,WORK_HASH_11293848682867141303,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676816,2026-09-02T22:35:23.676817
ALT_11293926675229191666,WORK_HASH_11293926675229191666,LOK_SABHA,UTTAR PRADESH,S P SINGH,MEDIUM,45.4,0.9946,79,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 45.4 >= 25.0"", ""delay_probability_pct"": 99.5, ""expected_delay_days"": 79, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 4.3, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.676834,2026-09-02T22:35:23.676835
ALT_11294203542905122850,WORK_HASH_11294203542905122850,LOK_SABHA,KERALA,M.P ABDUSSAMAD SAMADANI,CRITICAL,79.4,0.9972,281,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.7, ""expected_delay_days"": 281, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 20.3, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.676850,2026-09-02T22:35:23.676851
ALT_11294325295439272704,WORK_HASH_11294325295439272704,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676867,2026-09-02T22:35:23.676868
ALT_11294463260171205779,WORK_HASH_11294463260171205779,LOK_SABHA,UTTAR PRADESH,NARAYAN DAS AHIRWAR,CRITICAL,79.1,0.992,264,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.1 >= 75.0"", ""delay_probability_pct"": 99.2, ""expected_delay_days"": 264, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 57.2, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.676884,2026-09-02T22:35:23.676886
ALT_11294499682909663376,WORK_HASH_11294499682909663376,LOK_SABHA,JAMMU AND KASHMIR,JITENDRA SINGH,CRITICAL,79.2,0.9879,82,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.2 >= 75.0"", ""delay_probability_pct"": 98.8, ""expected_delay_days"": 82, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 2.9, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.676900,2026-09-02T22:35:23.676902
ALT_11294580433666286164,WORK_HASH_11294580433666286164,LOK_SABHA,ODISHA,RABINDRA NARAYAN BEHERA,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.676917,2026-09-02T22:35:23.676919
ALT_11294711763750137276,WORK_HASH_11294711763750137276,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.677045,2026-09-02T22:35:23.677047
ALT_11294906882908509248,WORK_HASH_11294906882908509248,LOK_SABHA,GUJARAT,JASHUBHAI BHILUBHAI RATHVA,MEDIUM,2.8,0.0337,7,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 2.8 >= 25.0"", ""delay_probability_pct"": 3.4, ""expected_delay_days"": 7, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 29.7, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.677062,2026-09-02T22:35:23.677063
ALT_11294955665503669538,WORK_HASH_11294955665503669538,LOK_SABHA,ANDHRA PRADESH,PUTTA MAHESH KUMAR,CRITICAL,79.0,0.9935,245,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.0 >= 75.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 245, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 78.5, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.677078,2026-09-02T22:35:23.677079
ALT_11295159756058447519,WORK_HASH_11295159756058447519,LOK_SABHA,UTTAR PRADESH,RAM SHIROMANI,MEDIUM,45.0,0.9995,196,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 45.0 >= 25.0"", ""delay_probability_pct"": 100.0, ""expected_delay_days"": 196, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 34.6, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.677094,2026-09-02T22:35:23.677095
ALT_11295295482448503482,WORK_HASH_11295295482448503482,LOK_SABHA,TAMIL NADU,THALIKKOTTAI RAJUTHEVAR BAALU,MEDIUM,46.6,0.9992,446,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.6 >= 25.0"", ""delay_probability_pct"": 99.9, ""expected_delay_days"": 446, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 68.8, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.677110,2026-09-02T22:35:23.677112
ALT_11295575608254327193,WORK_HASH_11295575608254327193,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.677127,2026-09-02T22:35:23.677128
ALT_11295766770379004745,WORK_HASH_11295766770379004745,LOK_SABHA,GUJARAT,MITESH RAMESHBHAI BAKABHAI PATEL,MEDIUM,46.1,0.9955,33,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.1 >= 25.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 33, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 21.2, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.677150,2026-09-02T22:35:23.677152
